Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Wed May 22 19:38:21 2024
| Host         : amy running 64-bit NixOS 23.11 (Tapir)
| Command      : report_utilization -hierarchical -file util_vfpio.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------------------------------------------------------------------------------------------------+----------------------------------------------------------------------------------------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                        Instance                                                                       |                                                  Module                                                  | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|               (rx_ibhDropMetaFifo_U)                                                                                                                  |                                                                 rocev2_ip_rocev2_top_fifo_w2_d2_S_HD2594 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w2_d2_S_ram                                                                                                           |                                                        rocev2_ip_rocev2_top_fifo_w2_d2_S_shiftReg_HD2595 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             rx_ibhEventFifo_U                                                                                                                         |                                                             rocev2_ip_rocev2_top_fifo_w50_d2_S_12_HD2596 |         53 |         53 |       0 |    0 |    102 |      0 |      0 |    0 |          0 |
|               (rx_ibhEventFifo_U)                                                                                                                     |                                                             rocev2_ip_rocev2_top_fifo_w50_d2_S_12_HD2596 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w50_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w50_d2_S_shiftReg_HD2597 |         49 |         49 |       0 |    0 |     98 |      0 |      0 |    0 |          0 |
|             rx_ibh_fsm_0_U0                                                                                                                           |                                                               rocev2_ip_rocev2_top_rx_ibh_fsm_0_s_HD2598 |        240 |        240 |       0 |    0 |    436 |      0 |      0 |    0 |          0 |
|               (rx_ibh_fsm_0_U0)                                                                                                                       |                                                               rocev2_ip_rocev2_top_rx_ibh_fsm_0_s_HD2598 |        178 |        178 |       0 |    0 |    416 |      0 |      0 |    0 |          0 |
|               regslice_both_m_axis_rx_ack_meta_U                                                                                                      |                                                rocev2_ip_rocev2_top_regslice_both__parameterized3_HD2599 |         63 |         63 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|             rx_ip2udpFifo_U                                                                                                                           |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_13_HD2600 |        583 |        583 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (rx_ip2udpFifo_U)                                                                                                                       |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_13_HD2600 |          6 |          6 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_74_HD2601 |        577 |        577 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             rx_ip2udpMetaFifo_U                                                                                                                       |                                                             rocev2_ip_rocev2_top_fifo_w64_d2_S_14_HD2602 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             rx_ipUdpMetaFifo_U                                                                                                                        |                                                               rocev2_ip_rocev2_top_fifo_w256_d8_A_HD2603 |         30 |         14 |      16 |    0 |     32 |      0 |      0 |    0 |          0 |
|               (rx_ipUdpMetaFifo_U)                                                                                                                    |                                                               rocev2_ip_rocev2_top_fifo_w256_d8_A_HD2603 |         11 |         11 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w256_d8_A_ram                                                                                                         |                                                           rocev2_ip_rocev2_top_fifo_w256_d8_A_ram_HD2604 |         20 |          4 |      16 |    0 |     19 |      0 |      0 |    0 |          0 |
|             rx_pkgShiftTypeFifo_U                                                                                                                     |                                                             rocev2_ip_rocev2_top_fifo_w56_d2_S_15_HD2605 |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|               (rx_pkgShiftTypeFifo_U)                                                                                                                 |                                                             rocev2_ip_rocev2_top_fifo_w56_d2_S_15_HD2605 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w56_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w56_d2_S_shiftReg_HD2606 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             rx_pkgSplitTypeFifo_U                                                                                                                     |                                                             rocev2_ip_rocev2_top_fifo_w32_d2_S_16_HD2607 |         11 |         11 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|               (rx_pkgSplitTypeFifo_U)                                                                                                                 |                                                             rocev2_ip_rocev2_top_fifo_w32_d2_S_16_HD2607 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w32_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w32_d2_S_shiftReg_HD2608 |          6 |          6 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|             rx_process2dropFifo_U                                                                                                                     |                                                              rocev2_ip_rocev2_top_fifo_w1024_d8_A_HD2609 |        350 |         14 |     336 |    0 |    599 |      0 |      0 |    0 |          0 |
|               (rx_process2dropFifo_U)                                                                                                                 |                                                              rocev2_ip_rocev2_top_fifo_w1024_d8_A_HD2609 |          8 |          8 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d8_A_ram                                                                                                        |                                                       rocev2_ip_rocev2_top_fifo_w1024_d8_A_ram_73_HD2610 |        342 |          6 |     336 |    0 |    586 |      0 |      0 |    0 |          0 |
|             rx_process2dropLengthFifo_U                                                                                                               |                                                                 rocev2_ip_rocev2_top_fifo_w4_d2_S_HD2611 |         11 |         11 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|               (rx_process2dropLengthFifo_U)                                                                                                           |                                                                 rocev2_ip_rocev2_top_fifo_w4_d2_S_HD2611 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w4_d2_S_ram                                                                                                           |                                                        rocev2_ip_rocev2_top_fifo_w4_d2_S_shiftReg_HD2612 |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|             rx_process_exh_512_0_U0                                                                                                                   |                                                       rocev2_ip_rocev2_top_rx_process_exh_512_0_s_HD2613 |        335 |        335 |       0 |    0 |    908 |      0 |      0 |    0 |          0 |
|             rx_process_ibh_512_0_U0                                                                                                                   |                                                       rocev2_ip_rocev2_top_rx_process_ibh_512_0_s_HD2614 |        105 |        105 |       0 |    0 |    776 |      0 |      0 |    0 |          0 |
|             rx_readEvenFifo_U                                                                                                                         |                                                             rocev2_ip_rocev2_top_fifo_w178_d512_A_HD2615 |         45 |         45 |       0 |    0 |     40 |      2 |      1 |    0 |          0 |
|               (rx_readEvenFifo_U)                                                                                                                     |                                                             rocev2_ip_rocev2_top_fifo_w178_d512_A_HD2615 |         33 |         33 |       0 |    0 |     31 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w178_d512_A_ram                                                                                                       |                                                         rocev2_ip_rocev2_top_fifo_w178_d512_A_ram_HD2616 |         12 |         12 |       0 |    0 |      9 |      2 |      1 |    0 |          0 |
|             rx_readRequestFifo_U                                                                                                                      |                                                            rocev2_ip_rocev2_top_fifo_w145_d8_A_17_HD2617 |        231 |        147 |      84 |    0 |    161 |      0 |      0 |    0 |          0 |
|               (rx_readRequestFifo_U)                                                                                                                  |                                                            rocev2_ip_rocev2_top_fifo_w145_d8_A_17_HD2617 |         65 |         65 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w145_d8_A_ram                                                                                                         |                                                           rocev2_ip_rocev2_top_fifo_w145_d8_A_ram_HD2618 |        166 |         82 |      84 |    0 |    148 |      0 |      0 |    0 |          0 |
|             rx_remoteMemCmd_U                                                                                                                         |                                                             rocev2_ip_rocev2_top_fifo_w150_d512_A_HD2619 |         47 |         47 |       0 |    0 |     40 |      2 |      0 |    0 |          0 |
|               (rx_remoteMemCmd_U)                                                                                                                     |                                                             rocev2_ip_rocev2_top_fifo_w150_d512_A_HD2619 |         33 |         33 |       0 |    0 |     31 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w150_d512_A_ram                                                                                                       |                                                         rocev2_ip_rocev2_top_fifo_w150_d512_A_ram_HD2620 |         15 |         15 |       0 |    0 |      9 |      2 |      0 |    0 |          0 |
|             rx_rethSift2mergerFifo_U                                                                                                                  |                                                           rocev2_ip_rocev2_top_fifo_w1024_d4_A_18_HD2621 |        338 |          6 |     332 |    0 |    589 |      0 |      0 |    0 |          0 |
|               (rx_rethSift2mergerFifo_U)                                                                                                              |                                                           rocev2_ip_rocev2_top_fifo_w1024_d4_A_18_HD2621 |          5 |          5 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d4_A_ram                                                                                                        |                                                       rocev2_ip_rocev2_top_fifo_w1024_d4_A_ram_72_HD2622 |        333 |          1 |     332 |    0 |    579 |      0 |      0 |    0 |          0 |
|             rx_shift2exhFifo_U                                                                                                                        |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_19_HD2623 |        583 |        583 |       0 |    0 |   1158 |      0 |      0 |    0 |          0 |
|               (rx_shift2exhFifo_U)                                                                                                                    |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_19_HD2623 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_71_HD2624 |        579 |        579 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             rx_udp2ibFifo_U                                                                                                                           |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_20_HD2625 |        583 |        583 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (rx_udp2ibFifo_U)                                                                                                                       |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_20_HD2625 |          6 |          6 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_70_HD2626 |        577 |        577 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             rx_udp2shiftFifo_U                                                                                                                        |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_21_HD2627 |        597 |        597 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (rx_udp2shiftFifo_U)                                                                                                                    |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_21_HD2627 |          5 |          5 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_69_HD2628 |        593 |        593 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             rx_udpMetaFifo_U                                                                                                                          |                                                                rocev2_ip_rocev2_top_fifo_w49_d2_S_HD2629 |         30 |         30 |       0 |    0 |     50 |      0 |      0 |    0 |          0 |
|               (rx_udpMetaFifo_U)                                                                                                                      |                                                                rocev2_ip_rocev2_top_fifo_w49_d2_S_HD2629 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w49_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w49_d2_S_shiftReg_HD2630 |         24 |         24 |       0 |    0 |     46 |      0 |      0 |    0 |          0 |
|             s_axis_mem_read_data_internal_U                                                                                                           |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_22_HD2631 |        295 |        295 |       0 |    0 |   1158 |      0 |      0 |    0 |          0 |
|               (s_axis_mem_read_data_internal_U)                                                                                                       |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_22_HD2631 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_68_HD2632 |        289 |        289 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             s_axis_rx_data_internal_U                                                                                                                 |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_23_HD2633 |        586 |        586 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (s_axis_rx_data_internal_U)                                                                                                             |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_23_HD2633 |          8 |          8 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_67_HD2634 |        579 |        579 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             split_tx_meta_U0                                                                                                                          |                                                                rocev2_ip_rocev2_top_split_tx_meta_HD2635 |         17 |         17 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|             stateTable2qpi_rsp_U                                                                                                                      |                                                               rocev2_ip_rocev2_top_fifo_w123_d2_S_HD2636 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             stateTable2rxIbh_rsp_U                                                                                                                    |                                                                rocev2_ip_rocev2_top_fifo_w75_d2_S_HD2637 |        176 |        176 |       0 |    0 |    154 |      0 |      0 |    0 |          0 |
|               (stateTable2rxIbh_rsp_U)                                                                                                                |                                                                rocev2_ip_rocev2_top_fifo_w75_d2_S_HD2637 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w75_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w75_d2_S_shiftReg_HD2638 |        173 |        173 |       0 |    0 |    150 |      0 |      0 |    0 |          0 |
|             stateTable2txIbh_rsp_U                                                                                                                    |                                                            rocev2_ip_rocev2_top_fifo_w123_d2_S_24_HD2639 |         53 |         53 |       0 |    0 |    100 |      0 |      0 |    0 |          0 |
|               (stateTable2txIbh_rsp_U)                                                                                                                |                                                            rocev2_ip_rocev2_top_fifo_w123_d2_S_24_HD2639 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w123_d2_S_ram                                                                                                         |                                                      rocev2_ip_rocev2_top_fifo_w123_d2_S_shiftReg_HD2640 |         47 |         47 |       0 |    0 |     96 |      0 |      0 |    0 |          0 |
|             state_table_0_U0                                                                                                                          |                                                              rocev2_ip_rocev2_top_state_table_0_s_HD2641 |        202 |        202 |       0 |    0 |    265 |      0 |      6 |    0 |          0 |
|               (state_table_0_U0)                                                                                                                      |                                                              rocev2_ip_rocev2_top_state_table_0_s_HD2641 |         14 |         14 |       0 |    0 |    265 |      0 |      0 |    0 |          0 |
|               state_table_req_next_psn_V_U                                                                                                            |                 rocev2_ip_rocev2_top_state_table_0_s_state_table_req_old_unack_V_RAM_2P_BRAM_1R1W_HD2642 |         59 |         59 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|               state_table_req_old_unack_V_U                                                                                                           |              rocev2_ip_rocev2_top_state_table_0_s_state_table_req_old_unack_V_RAM_2P_BRAM_1R1W_63_HD2643 |         47 |         47 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|               state_table_req_old_valid_V_U                                                                                                           |              rocev2_ip_rocev2_top_state_table_0_s_state_table_req_old_unack_V_RAM_2P_BRAM_1R1W_64_HD2644 |         30 |         30 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|               state_table_resp_epsn_V_U                                                                                                               |              rocev2_ip_rocev2_top_state_table_0_s_state_table_req_old_unack_V_RAM_2P_BRAM_1R1W_65_HD2645 |         49 |         49 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|               state_table_resp_old_outstanding_V_U                                                                                                    |              rocev2_ip_rocev2_top_state_table_0_s_state_table_req_old_unack_V_RAM_2P_BRAM_1R1W_66_HD2646 |          0 |          0 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|               state_table_retryCounter_V_U                                                                                                            |                  rocev2_ip_rocev2_top_state_table_0_s_state_table_retryCounter_V_RAM_2P_BRAM_1R1W_HD2647 |         14 |         14 |       0 |    0 |      0 |      0 |      1 |    0 |          0 |
|             stream_merger_ackEvent_U0                                                                                                                 |                                                     rocev2_ip_rocev2_top_stream_merger_ackEvent_s_HD2648 |         33 |         33 |       0 |    0 |    150 |      0 |      0 |    0 |          0 |
|             timer2retrans_req_U                                                                                                                       |                                                             rocev2_ip_rocev2_top_fifo_w64_d2_S_25_HD2649 |         22 |         22 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               (timer2retrans_req_U)                                                                                                                   |                                                             rocev2_ip_rocev2_top_fifo_w64_d2_S_25_HD2649 |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w64_d2_S_ram                                                                                                          |                                                    rocev2_ip_rocev2_top_fifo_w64_d2_S_shiftReg_62_HD2650 |         16 |         16 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|             transport_timer_0_U0                                                                                                                      |                                                          rocev2_ip_rocev2_top_transport_timer_0_s_HD2651 |        211 |        211 |       0 |    0 |    248 |      1 |      0 |    0 |          0 |
|               (transport_timer_0_U0)                                                                                                                  |                                                          rocev2_ip_rocev2_top_transport_timer_0_s_HD2651 |         95 |         95 |       0 |    0 |    248 |      0 |      0 |    0 |          0 |
|               transportTimerTable_U                                                                                                                   |                    rocev2_ip_rocev2_top_transport_timer_0_s_transportTimerTable_RAM_T2P_BRAM_1R1W_HD2652 |        118 |        118 |       0 |    0 |      0 |      1 |      0 |    0 |          0 |
|             tx2retrans_insertAddrLen_U                                                                                                                |                                                               rocev2_ip_rocev2_top_fifo_w192_d8_A_HD2653 |        112 |         16 |      96 |    0 |    181 |      0 |      0 |    0 |          0 |
|               (tx2retrans_insertAddrLen_U)                                                                                                            |                                                               rocev2_ip_rocev2_top_fifo_w192_d8_A_HD2653 |         13 |         13 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w192_d8_A_ram                                                                                                         |                                                        rocev2_ip_rocev2_top_fifo_w192_d8_A_ram_61_HD2654 |         99 |          3 |      96 |    0 |    168 |      0 |      0 |    0 |          0 |
|             tx2retrans_insertMeta_U                                                                                                                   |                                                             rocev2_ip_rocev2_top_fifo_w96_d2_S_26_HD2655 |         76 |         76 |       0 |    0 |    148 |      0 |      0 |    0 |          0 |
|               (tx2retrans_insertMeta_U)                                                                                                               |                                                             rocev2_ip_rocev2_top_fifo_w96_d2_S_26_HD2655 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w96_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w96_d2_S_shiftReg_HD2656 |         72 |         72 |       0 |    0 |    144 |      0 |      0 |    0 |          0 |
|             tx2retrans_insertRequest_U                                                                                                                |                                                            rocev2_ip_rocev2_top_fifo_w320_d2_S_27_HD2657 |        243 |        243 |       0 |    0 |    479 |      0 |      0 |    0 |          0 |
|               (tx2retrans_insertRequest_U)                                                                                                            |                                                            rocev2_ip_rocev2_top_fifo_w320_d2_S_27_HD2657 |          6 |          6 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w320_d2_S_ram                                                                                                         |                                                      rocev2_ip_rocev2_top_fifo_w320_d2_S_shiftReg_HD2658 |        237 |        237 |       0 |    0 |    474 |      0 |      0 |    0 |          0 |
|             txExh2msnTable_req_U                                                                                                                      |                                                             rocev2_ip_rocev2_top_fifo_w16_d2_S_28_HD2659 |         14 |         14 |       0 |    0 |     22 |      0 |      0 |    0 |          0 |
|               (txExh2msnTable_req_U)                                                                                                                  |                                                             rocev2_ip_rocev2_top_fifo_w16_d2_S_28_HD2659 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w16_d2_S_ram                                                                                                          |                                                    rocev2_ip_rocev2_top_fifo_w16_d2_S_shiftReg_60_HD2660 |          9 |          9 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|             txIbh2stateTable_upd_req_U                                                                                                                |                                                                rocev2_ip_rocev2_top_fifo_w41_d2_S_HD2661 |         37 |         37 |       0 |    0 |     72 |      0 |      0 |    0 |          0 |
|               (txIbh2stateTable_upd_req_U)                                                                                                            |                                                                rocev2_ip_rocev2_top_fifo_w41_d2_S_HD2661 |          3 |          3 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w41_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w41_d2_S_shiftReg_HD2662 |         34 |         34 |       0 |    0 |     68 |      0 |      0 |    0 |          0 |
|             txSetTimer_req_U                                                                                                                          |                                                                rocev2_ip_rocev2_top_fifo_w24_d2_S_HD2663 |         29 |         29 |       0 |    0 |     52 |      0 |      0 |    0 |          0 |
|               (txSetTimer_req_U)                                                                                                                      |                                                                rocev2_ip_rocev2_top_fifo_w24_d2_S_HD2663 |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w24_d2_S_ram                                                                                                          |                                                    rocev2_ip_rocev2_top_fifo_w24_d2_S_shiftReg_59_HD2664 |         24 |         24 |       0 |    0 |     48 |      0 |      0 |    0 |          0 |
|             tx_aethShift2payFifo_U                                                                                                                    |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_29_HD2665 |        583 |        583 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (tx_aethShift2payFifo_U)                                                                                                                |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_29_HD2665 |          5 |          5 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_58_HD2666 |        578 |        578 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             tx_appMetaFifo_U                                                                                                                          |                                                              rocev2_ip_rocev2_top_fifo_w256_d32_A_HD2667 |        123 |         15 |     108 |    0 |    193 |      0 |      0 |    0 |          0 |
|               (tx_appMetaFifo_U)                                                                                                                      |                                                              rocev2_ip_rocev2_top_fifo_w256_d32_A_HD2667 |         10 |         10 |       0 |    0 |     19 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w256_d32_A_ram                                                                                                        |                                                          rocev2_ip_rocev2_top_fifo_w256_d32_A_ram_HD2668 |        113 |          5 |     108 |    0 |    174 |      0 |      0 |    0 |          0 |
|             tx_connTable2ibh_rsp_U                                                                                                                    |                                                               rocev2_ip_rocev2_top_fifo_w384_d8_A_HD2669 |         58 |         14 |      44 |    0 |     88 |      0 |      0 |    0 |          0 |
|               (tx_connTable2ibh_rsp_U)                                                                                                                |                                                               rocev2_ip_rocev2_top_fifo_w384_d8_A_HD2669 |         11 |         11 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w384_d8_A_ram                                                                                                         |                                                           rocev2_ip_rocev2_top_fifo_w384_d8_A_ram_HD2670 |         47 |          3 |      44 |    0 |     75 |      0 |      0 |    0 |          0 |
|             tx_dstQpFifo_U                                                                                                                            |                                                             rocev2_ip_rocev2_top_fifo_w24_d2_S_30_HD2671 |         28 |         28 |       0 |    0 |     52 |      0 |      0 |    0 |          0 |
|               (tx_dstQpFifo_U)                                                                                                                        |                                                             rocev2_ip_rocev2_top_fifo_w24_d2_S_30_HD2671 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w24_d2_S_ram                                                                                                          |                                                       rocev2_ip_rocev2_top_fifo_w24_d2_S_shiftReg_HD2672 |         24 |         24 |       0 |    0 |     48 |      0 |      0 |    0 |          0 |
|             tx_exh2payFifo_U                                                                                                                          |                                                           rocev2_ip_rocev2_top_fifo_w1024_d4_A_31_HD2673 |        100 |          8 |      92 |    0 |    160 |      0 |      0 |    0 |          0 |
|               (tx_exh2payFifo_U)                                                                                                                      |                                                           rocev2_ip_rocev2_top_fifo_w1024_d4_A_31_HD2673 |          7 |          7 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d4_A_ram                                                                                                        |                                                       rocev2_ip_rocev2_top_fifo_w1024_d4_A_ram_57_HD2674 |         93 |          1 |      92 |    0 |    150 |      0 |      0 |    0 |          0 |
|             tx_exh2shiftFifo_U                                                                                                                        |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_32_HD2675 |        593 |        593 |       0 |    0 |   1166 |      0 |      0 |    0 |          0 |
|               (tx_exh2shiftFifo_U)                                                                                                                    |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_32_HD2675 |         14 |         14 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_56_HD2676 |        583 |        583 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             tx_exhMetaFifo_U                                                                                                                          |                                                               rocev2_ip_rocev2_top_fifo_w178_d4_S_HD2677 |        100 |         20 |       0 |   80 |      5 |      0 |      0 |    0 |          0 |
|               (tx_exhMetaFifo_U)                                                                                                                      |                                                               rocev2_ip_rocev2_top_fifo_w178_d4_S_HD2677 |          6 |          6 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w178_d4_S_ram                                                                                                         |                                                      rocev2_ip_rocev2_top_fifo_w178_d4_S_shiftReg_HD2678 |         94 |         14 |       0 |   80 |      0 |      0 |      0 |    0 |          0 |
|             tx_ib2udpFifo_U                                                                                                                           |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_33_HD2679 |        590 |        590 |       0 |    0 |   1159 |      0 |      0 |    0 |          0 |
|               (tx_ib2udpFifo_U)                                                                                                                       |                                                           rocev2_ip_rocev2_top_fifo_w1024_d2_S_33_HD2679 |          7 |          7 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w1024_d2_S_ram                                                                                                        |                                                  rocev2_ip_rocev2_top_fifo_w1024_d2_S_shiftReg_55_HD2680 |        584 |        584 |       0 |    0 |   1154 |      0 |      0 |    0 |          0 |
|             tx_ibhHeaderFifo_U                                                                                                                        |                                                               rocev2_ip_rocev2_top_fifo_w113_d2_S_HD2681 |         62 |         62 |       0 |    0 |    120 |      0 |      0 |    0 |          0 |
|               (tx_ibhHeaderFifo_U)                                                                                                                    |                                                               rocev2_ip_rocev2_top_fifo_w113_d2_S_HD2681 |          4 |          4 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               U_rocev2_top_fifo_w113_d2_S_ram                                                                                                         |                                                      rocev2_ip_rocev2_top_fifo_w113_d2_S_shiftReg_HD2682 |         58 |         58 |       0 |    0 |    116 |      0 |      0 |    0 |          0 |
|             tx_ibhMetaFifo_U                                                                                                                          |                                                            rocev2_ip_rocev2_top_fifo_w192_d8_A_34_HD2683 |        104 |         16 |      88 |    0 |    111 |      0 |      0 |    0 |          0 |
