Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Wed May 22 19:46:56 2024
| Host         : amy running 64-bit NixOS 23.11 (Tapir)
| Command      : report_utilization -hierarchical -file util_coyote.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------------------------------------------------------------------------------------------------+----------------------------------------------------------------------------------------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                        Instance                                                                       |                                                  Module                                                  | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|               wrpp2_inst                                                                                                                              |                              axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized2_HD1718 |          8 |          8 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               xpm_fifo_rst_inst                                                                                                                       |                                                  axis_data_fifo_net_ccross_early_512_xpm_fifo_rst_HD1719 |         15 |         15 |       0 |    0 |     19 |      0 |      0 |    0 |          0 |
|                 (xpm_fifo_rst_inst)                                                                                                                   |                                                  axis_data_fifo_net_ccross_early_512_xpm_fifo_rst_HD1719 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.rrst_wr_inst                                                                                                               |                                              axis_data_fifo_net_ccross_early_512_xpm_cdc_sync_rst_HD1720 |          0 |          0 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.wrst_rd_inst                                                                                                               |                                           axis_data_fifo_net_ccross_early_512_xpm_cdc_sync_rst__4_HD1721 |          0 |          0 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|       inst_cross_ns_nr                                                                                                                                |                                                               axis_data_fifo_net_ccross_early_512_HD1722 |        105 |        105 |       0 |    0 |    165 |      8 |      1 |    0 |          0 |
|         inst                                                                                                                                          |                                     axis_data_fifo_net_ccross_early_512_axis_data_fifo_v2_0_8_top_HD1723 |        105 |        105 |       0 |    0 |    165 |      8 |      1 |    0 |          0 |
|           gen_fifo.xpm_fifo_axis_inst                                                                                                                 |                                                 axis_data_fifo_net_ccross_early_512_xpm_fifo_axis_HD1724 |        105 |        105 |       0 |    0 |    165 |      8 |      1 |    0 |          0 |
|             (gen_fifo.xpm_fifo_axis_inst)                                                                                                             |                                                 axis_data_fifo_net_ccross_early_512_xpm_fifo_axis_HD1724 |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|             gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                      |                                           axis_data_fifo_net_ccross_early_512_xpm_cdc_sync_rst__3_HD1725 |          0 |          0 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|             xpm_fifo_base_inst                                                                                                                        |                                                 axis_data_fifo_net_ccross_early_512_xpm_fifo_base_HD1726 |        103 |        103 |       0 |    0 |    162 |      8 |      1 |    0 |          0 |
|               (xpm_fifo_base_inst)                                                                                                                    |                                                 axis_data_fifo_net_ccross_early_512_xpm_fifo_base_HD1726 |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                           |                                                  axis_data_fifo_net_ccross_early_512_xpm_cdc_gray_HD1728 |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.rpw_gray_reg                                                                                                               |                                              axis_data_fifo_net_ccross_early_512_xpm_fifo_reg_vec_HD1729 |          9 |          9 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.wpr_gray_reg                                                                                                               |                                            axis_data_fifo_net_ccross_early_512_xpm_fifo_reg_vec_0_HD1730 |          8 |          8 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                           |                                               axis_data_fifo_net_ccross_early_512_xpm_cdc_gray__2_HD1732 |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               gen_sdpram.xpm_memory_base_inst                                                                                                         |                                               axis_data_fifo_net_ccross_early_512_xpm_memory_base_HD1734 |          5 |          5 |       0 |    0 |      0 |      8 |      1 |    0 |          0 |
|               rdp_inst                                                                                                                                |                              axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized0_HD1735 |          9 |          9 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               rdpp1_inst                                                                                                                              |                              axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized1_HD1736 |          9 |          9 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               rst_d1_inst                                                                                                                             |                                              axis_data_fifo_net_ccross_early_512_xpm_fifo_reg_bit_HD1737 |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               wrp_inst                                                                                                                                |                            axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized0_1_HD1738 |          8 |          8 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               wrpp1_inst                                                                                                                              |                            axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized1_2_HD1739 |          8 |          8 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               wrpp2_inst                                                                                                                              |                              axis_data_fifo_net_ccross_early_512_xpm_counter_updn__parameterized2_HD1740 |          8 |          8 |       0 |    0 |      9 |      0 |      0 |    0 |          0 |
|               xpm_fifo_rst_inst                                                                                                                       |                                                  axis_data_fifo_net_ccross_early_512_xpm_fifo_rst_HD1741 |         15 |         15 |       0 |    0 |     19 |      0 |      0 |    0 |          0 |
|                 (xpm_fifo_rst_inst)                                                                                                                   |                                                  axis_data_fifo_net_ccross_early_512_xpm_fifo_rst_HD1741 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.rrst_wr_inst                                                                                                               |                                              axis_data_fifo_net_ccross_early_512_xpm_cdc_sync_rst_HD1742 |          0 |          0 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.wrst_rd_inst                                                                                                               |                                           axis_data_fifo_net_ccross_early_512_xpm_cdc_sync_rst__4_HD1743 |          0 |          0 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|     inst_network_ccross_late                                                                                                                          |                                                                                      network_ccross_late |        632 |        292 |     340 |    0 |   1742 |      0 |      0 |    0 |          0 |
|       (inst_network_ccross_late)                                                                                                                      |                                                                                      network_ccross_late |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|       inst_ccross_qp_interface                                                                                                                        |                                                                      axis_clock_converter_net_512_HD1745 |        330 |         58 |     272 |    0 |   1046 |      0 |      0 |    0 |          0 |
|         inst                                                                                                                                          |                    axis_clock_converter_net_512_axis_clock_converter_v1_1_27_axis_clock_converter_HD1746 |        330 |         58 |     272 |    0 |   1046 |      0 |      0 |    0 |          0 |
|           gen_async_conv.axisc_async_clock_converter_0                                                                                                |             axis_clock_converter_net_512_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1747 |        330 |         58 |     272 |    0 |   1046 |      0 |      0 |    0 |          0 |
|             (gen_async_conv.axisc_async_clock_converter_0)                                                                                            |             axis_clock_converter_net_512_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1747 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_xpm_cdc_sync_rst                                                                                                                     |                                                     axis_clock_converter_net_512_xpm_cdc_sync_rst_HD1748 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             xpm_fifo_async_inst                                                                                                                       |                                                       axis_clock_converter_net_512_xpm_fifo_async_HD1749 |        328 |         56 |     272 |    0 |   1041 |      0 |      0 |    0 |          0 |
|               gnuram_async_fifo.xpm_fifo_base_inst                                                                                                    |                                                        axis_clock_converter_net_512_xpm_fifo_base_HD1750 |        328 |         56 |     272 |    0 |   1041 |      0 |      0 |    0 |          0 |
|                 (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                |                                                        axis_clock_converter_net_512_xpm_fifo_base_HD1750 |          2 |          2 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                         |                                                         axis_clock_converter_net_512_xpm_cdc_gray_HD1752 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rpw_gray_reg                                                                                                             |                                                     axis_clock_converter_net_512_xpm_fifo_reg_vec_HD1753 |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wpr_gray_reg                                                                                                             |                                                   axis_clock_converter_net_512_xpm_fifo_reg_vec_0_HD1754 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                         |                                                      axis_clock_converter_net_512_xpm_cdc_gray__2_HD1756 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_sdpram.xpm_memory_base_inst                                                                                                       |                                                      axis_clock_converter_net_512_xpm_memory_base_HD1758 |        272 |          0 |     272 |    0 |    930 |      0 |      0 |    0 |          0 |
|                 rdp_inst                                                                                                                              |                                     axis_clock_converter_net_512_xpm_counter_updn__parameterized0_HD1759 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rdpp1_inst                                                                                                                            |                                     axis_clock_converter_net_512_xpm_counter_updn__parameterized1_HD1760 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rst_d1_inst                                                                                                                           |                                                     axis_clock_converter_net_512_xpm_fifo_reg_bit_HD1761 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                 wrp_inst                                                                                                                              |                                   axis_clock_converter_net_512_xpm_counter_updn__parameterized0_1_HD1762 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp1_inst                                                                                                                            |                                   axis_clock_converter_net_512_xpm_counter_updn__parameterized1_2_HD1763 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp2_inst                                                                                                                            |                                     axis_clock_converter_net_512_xpm_counter_updn__parameterized2_HD1764 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 xpm_fifo_rst_inst                                                                                                                     |                                                         axis_clock_converter_net_512_xpm_fifo_rst_HD1765 |         15 |         15 |       0 |    0 |     21 |      0 |      0 |    0 |          0 |
|                   (xpm_fifo_rst_inst)                                                                                                                 |                                                         axis_clock_converter_net_512_xpm_fifo_rst_HD1765 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.rrst_wr_inst                                                                                                             |                                     axis_clock_converter_net_512_xpm_cdc_sync_rst__parameterized0_HD1766 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.wrst_rd_inst                                                                                                             |                                  axis_clock_converter_net_512_xpm_cdc_sync_rst__parameterized0__2_HD1767 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|       inst_cross_arp_reply                                                                                                                            |                                                                       axis_clock_converter_net_56_HD1769 |         59 |         59 |       0 |    0 |    118 |      0 |      0 |    0 |          0 |
|         inst                                                                                                                                          |                     axis_clock_converter_net_56_axis_clock_converter_v1_1_27_axis_clock_converter_HD1770 |         59 |         59 |       0 |    0 |    118 |      0 |      0 |    0 |          0 |
|           gen_async_conv.axisc_async_clock_converter_0                                                                                                |              axis_clock_converter_net_56_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1771 |         59 |         59 |       0 |    0 |    118 |      0 |      0 |    0 |          0 |
|             (gen_async_conv.axisc_async_clock_converter_0)                                                                                            |              axis_clock_converter_net_56_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1771 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_xpm_cdc_sync_rst                                                                                                                     |                                                      axis_clock_converter_net_56_xpm_cdc_sync_rst_HD1772 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             xpm_fifo_async_inst                                                                                                                       |                                                        axis_clock_converter_net_56_xpm_fifo_async_HD1773 |         57 |         57 |       0 |    0 |    113 |      0 |      0 |    0 |          0 |
|               gnuram_async_fifo.xpm_fifo_base_inst                                                                                                    |                                                         axis_clock_converter_net_56_xpm_fifo_base_HD1774 |         57 |         57 |       0 |    0 |    113 |      0 |      0 |    0 |          0 |
|                 (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                |                                                         axis_clock_converter_net_56_xpm_fifo_base_HD1774 |          3 |          3 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                         |                                                          axis_clock_converter_net_56_xpm_cdc_gray_HD1776 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rpw_gray_reg                                                                                                             |                                                      axis_clock_converter_net_56_xpm_fifo_reg_vec_HD1777 |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wpr_gray_reg                                                                                                             |                                                    axis_clock_converter_net_56_xpm_fifo_reg_vec_0_HD1778 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                         |                                                       axis_clock_converter_net_56_xpm_cdc_gray__2_HD1780 |          5 |          5 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 rdp_inst                                                                                                                              |                                      axis_clock_converter_net_56_xpm_counter_updn__parameterized0_HD1783 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rdpp1_inst                                                                                                                            |                                      axis_clock_converter_net_56_xpm_counter_updn__parameterized1_HD1784 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rst_d1_inst                                                                                                                           |                                                      axis_clock_converter_net_56_xpm_fifo_reg_bit_HD1785 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                 wrp_inst                                                                                                                              |                                    axis_clock_converter_net_56_xpm_counter_updn__parameterized0_1_HD1786 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp1_inst                                                                                                                            |                                    axis_clock_converter_net_56_xpm_counter_updn__parameterized1_2_HD1787 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp2_inst                                                                                                                            |                                      axis_clock_converter_net_56_xpm_counter_updn__parameterized2_HD1788 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 xpm_fifo_rst_inst                                                                                                                     |                                                          axis_clock_converter_net_56_xpm_fifo_rst_HD1789 |         15 |         15 |       0 |    0 |     21 |      0 |      0 |    0 |          0 |
|                   (xpm_fifo_rst_inst)                                                                                                                 |                                                          axis_clock_converter_net_56_xpm_fifo_rst_HD1789 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.rrst_wr_inst                                                                                                             |                                      axis_clock_converter_net_56_xpm_cdc_sync_rst__parameterized0_HD1790 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.wrst_rd_inst                                                                                                             |                                   axis_clock_converter_net_56_xpm_cdc_sync_rst__parameterized0__2_HD1791 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|       inst_cross_arp_request                                                                                                                          |                                                                       axis_clock_converter_net_32_HD1818 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|         inst                                                                                                                                          |                     axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axis_clock_converter_HD1819 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|           gen_async_conv.axisc_async_clock_converter_0                                                                                                |              axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1820 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|             (gen_async_conv.axisc_async_clock_converter_0)                                                                                            |              axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1820 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_xpm_cdc_sync_rst                                                                                                                     |                                                      axis_clock_converter_net_32_xpm_cdc_sync_rst_HD1821 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             xpm_fifo_async_inst                                                                                                                       |                                                        axis_clock_converter_net_32_xpm_fifo_async_HD1822 |         77 |         57 |      20 |    0 |    177 |      0 |      0 |    0 |          0 |
|               gnuram_async_fifo.xpm_fifo_base_inst                                                                                                    |                                                         axis_clock_converter_net_32_xpm_fifo_base_HD1823 |         77 |         57 |      20 |    0 |    177 |      0 |      0 |    0 |          0 |
|                 (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                |                                                         axis_clock_converter_net_32_xpm_fifo_base_HD1823 |          3 |          3 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                         |                                                          axis_clock_converter_net_32_xpm_cdc_gray_HD1825 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rpw_gray_reg                                                                                                             |                                                      axis_clock_converter_net_32_xpm_fifo_reg_vec_HD1826 |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wpr_gray_reg                                                                                                             |                                                    axis_clock_converter_net_32_xpm_fifo_reg_vec_0_HD1827 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                         |                                                       axis_clock_converter_net_32_xpm_cdc_gray__2_HD1829 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_sdpram.xpm_memory_base_inst                                                                                                       |                                                       axis_clock_converter_net_32_xpm_memory_base_HD1831 |         20 |          0 |      20 |    0 |     64 |      0 |      0 |    0 |          0 |
|                 rdp_inst                                                                                                                              |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized0_HD1832 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rdpp1_inst                                                                                                                            |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized1_HD1833 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rst_d1_inst                                                                                                                           |                                                      axis_clock_converter_net_32_xpm_fifo_reg_bit_HD1834 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                 wrp_inst                                                                                                                              |                                    axis_clock_converter_net_32_xpm_counter_updn__parameterized0_1_HD1835 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp1_inst                                                                                                                            |                                    axis_clock_converter_net_32_xpm_counter_updn__parameterized1_2_HD1836 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp2_inst                                                                                                                            |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized2_HD1837 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 xpm_fifo_rst_inst                                                                                                                     |                                                          axis_clock_converter_net_32_xpm_fifo_rst_HD1838 |         15 |         15 |       0 |    0 |     21 |      0 |      0 |    0 |          0 |
|                   (xpm_fifo_rst_inst)                                                                                                                 |                                                          axis_clock_converter_net_32_xpm_fifo_rst_HD1838 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.rrst_wr_inst                                                                                                             |                                      axis_clock_converter_net_32_xpm_cdc_sync_rst__parameterized0_HD1839 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.wrst_rd_inst                                                                                                             |                                   axis_clock_converter_net_32_xpm_cdc_sync_rst__parameterized0__2_HD1840 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|       inst_cross_set_ip_addr                                                                                                                          |                                                                       axis_clock_converter_net_32_HD1841 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|         inst                                                                                                                                          |                     axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axis_clock_converter_HD1842 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|           gen_async_conv.axisc_async_clock_converter_0                                                                                                |              axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1843 |         79 |         59 |      20 |    0 |    182 |      0 |      0 |    0 |          0 |
|             (gen_async_conv.axisc_async_clock_converter_0)                                                                                            |              axis_clock_converter_net_32_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1843 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_xpm_cdc_sync_rst                                                                                                                     |                                                      axis_clock_converter_net_32_xpm_cdc_sync_rst_HD1844 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             xpm_fifo_async_inst                                                                                                                       |                                                        axis_clock_converter_net_32_xpm_fifo_async_HD1845 |         77 |         57 |      20 |    0 |    177 |      0 |      0 |    0 |          0 |
|               gnuram_async_fifo.xpm_fifo_base_inst                                                                                                    |                                                         axis_clock_converter_net_32_xpm_fifo_base_HD1846 |         77 |         57 |      20 |    0 |    177 |      0 |      0 |    0 |          0 |
|                 (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                |                                                         axis_clock_converter_net_32_xpm_fifo_base_HD1846 |          3 |          3 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                         |                                                          axis_clock_converter_net_32_xpm_cdc_gray_HD1848 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rpw_gray_reg                                                                                                             |                                                      axis_clock_converter_net_32_xpm_fifo_reg_vec_HD1849 |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wpr_gray_reg                                                                                                             |                                                    axis_clock_converter_net_32_xpm_fifo_reg_vec_0_HD1850 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                         |                                                       axis_clock_converter_net_32_xpm_cdc_gray__2_HD1852 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
|                 gen_sdpram.xpm_memory_base_inst                                                                                                       |                                                       axis_clock_converter_net_32_xpm_memory_base_HD1854 |         20 |          0 |      20 |    0 |     64 |      0 |      0 |    0 |          0 |
|                 rdp_inst                                                                                                                              |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized0_HD1855 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rdpp1_inst                                                                                                                            |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized1_HD1856 |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 rst_d1_inst                                                                                                                           |                                                      axis_clock_converter_net_32_xpm_fifo_reg_bit_HD1857 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                 wrp_inst                                                                                                                              |                                    axis_clock_converter_net_32_xpm_counter_updn__parameterized0_1_HD1858 |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp1_inst                                                                                                                            |                                    axis_clock_converter_net_32_xpm_counter_updn__parameterized1_2_HD1859 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 wrpp2_inst                                                                                                                            |                                      axis_clock_converter_net_32_xpm_counter_updn__parameterized2_HD1860 |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                 xpm_fifo_rst_inst                                                                                                                     |                                                          axis_clock_converter_net_32_xpm_fifo_rst_HD1861 |         15 |         15 |       0 |    0 |     21 |      0 |      0 |    0 |          0 |
|                   (xpm_fifo_rst_inst)                                                                                                                 |                                                          axis_clock_converter_net_32_xpm_fifo_rst_HD1861 |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.rrst_wr_inst                                                                                                             |                                      axis_clock_converter_net_32_xpm_cdc_sync_rst__parameterized0_HD1862 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   gen_rst_ic.wrst_rd_inst                                                                                                             |                                   axis_clock_converter_net_32_xpm_cdc_sync_rst__parameterized0__2_HD1863 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|       inst_cross_set_mac_addr                                                                                                                         |                                                                       axis_clock_converter_net_48_HD1865 |         87 |         59 |      28 |    0 |    214 |      0 |      0 |    0 |          0 |
|         inst                                                                                                                                          |                     axis_clock_converter_net_48_axis_clock_converter_v1_1_27_axis_clock_converter_HD1866 |         87 |         59 |      28 |    0 |    214 |      0 |      0 |    0 |          0 |
|           gen_async_conv.axisc_async_clock_converter_0                                                                                                |              axis_clock_converter_net_48_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1867 |         87 |         59 |      28 |    0 |    214 |      0 |      0 |    0 |          0 |
|             (gen_async_conv.axisc_async_clock_converter_0)                                                                                            |              axis_clock_converter_net_48_axis_clock_converter_v1_1_27_axisc_async_clock_converter_HD1867 |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_xpm_cdc_sync_rst                                                                                                                     |                                                      axis_clock_converter_net_48_xpm_cdc_sync_rst_HD1868 |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             xpm_fifo_async_inst                                                                                                                       |                                                        axis_clock_converter_net_48_xpm_fifo_async_HD1869 |         85 |         57 |      28 |    0 |    209 |      0 |      0 |    0 |          0 |
|               gnuram_async_fifo.xpm_fifo_base_inst                                                                                                    |                                                         axis_clock_converter_net_48_xpm_fifo_base_HD1870 |         85 |         57 |      28 |    0 |    209 |      0 |      0 |    0 |          0 |
|                 (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                |                                                         axis_clock_converter_net_48_xpm_fifo_base_HD1870 |          3 |          3 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                 gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                         |                                                          axis_clock_converter_net_48_xpm_cdc_gray_HD1872 |          6 |          6 |       0 |    0 |     25 |      0 |      0 |    0 |          0 |
